"","realprice1","realprice2","realprice3","realprice4","br1","br2","br3","br4","residual.price.1","residual.price.2","residual.price.3","residual.price.4","min.dist.honda","min.dist.nissan","min.dist.toyota","min.dist.vw","DIST10.honda","DIST10.nissan","DIST10.toyota","DIST10.vw","TRADEMANUFACTURER","TRADENAME","TRADEMODEL","TRADEORIGIN","TRADEBODYTP","TRADECYLINDER","CUSTLATITUDE","CUSTLONGITUDE","ZIPCODE","brand"
"2114",9.8932048395,9.8693101006103,9.88547632,10.2056577216,1,0,0,0,-0.603208278718055,0.58363876348302,-0.0611258450322708,1.89263069895237,2.7107925162133,4.52232759133976,20.2754126660116,11.711707722392,43.6841318627869,74.3340264933201,83.3431859227934,81.8208528174031,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",33.887923,-117.530963,92879,1
"2115",9.8932048395,9.8693101006103,9.88547632,10.2056577216,0,0,0,0,-0.603208278718055,0.58363876348302,-0.0611258450322708,1.89263069895237,7.39553537871083,5.91602256190073,11.8703089297553,14.123115037805,30.706707301741,102.820338600261,110.695607741711,109.94965418412,"Chrysler","Chrysler","PT Cruiser","Domestic","Wagon","4 Cyl",34.09931,-118.155431,91030,2
"2116",9.8932048395,9.8693101006103,9.88547632,10.2056577216,0,0,1,0,-0.603208278718055,0.58363876348302,-0.0611258450322708,1.89263069895237,4.13680528527922,6.19441267839191,4.68912768695175,3.53172367319591,38.0512850436883,117.586129817552,124.639049942327,124.068353713121,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",34.216741,-118.400834,91605,3
"2129",9.908475094,9.9965224185,9.9007742705,10.1309224423814,1,0,0,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,2.85040625154712,5.25048349869316,8.43127627275124,18.6162870387515,35.5961880388613,88.4394278445875,88.7455195958009,79.5645574040202,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",33.7542,-117.7951,92705,1
"2130",9.908475094,9.9965224185,9.9007742705,10.1309224423814,0,0,1,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,2.01180657616022,4.29108451850743,9.42998197373297,14.9055993363825,40.1166640919178,92.0742021898267,92.3889067673434,80.3063628920442,"Toyota","Toyota","Camry","Asian","Sedan","6 Cyl",33.726936,-117.874737,92707,3
"2131",9.908475094,9.9965224185,9.9007742705,10.1309224423814,1,0,0,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,1.89165250669627,6.84405826488363,5.57190094970306,1.11941810754033,38.7341307400183,120.038953575218,125.228724069365,124.745578120791,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",34.196047,-118.45737,91405,1
"2132",9.908475094,9.9965224185,9.9007742705,10.1309224423814,1,0,0,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,2.79460735102761,22.1917876634934,3.85824513262735,3.17187333169954,49.5804030340916,135.601512735104,133.838191396353,133.736864693424,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.155275,-118.774898,91301,1
"2168",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,6.82845809282638,28.7756423011822,41.2733088264806,22.0736443389747,66.6419295354722,65.2640918960827,91.8132487122958,90.5962542433049,"General Motors","GMC","Jimmy","Domestic","Sport Utility","6 Cyl",34.066449,-117.128858,92359,1
"2169",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,1,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,8.47618000341177,4.70075022067325,5.03333870571301,8.31856350240981,34.0319346234278,111.799984050359,120.449845426925,119.770845512165,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",34.199174,-118.293577,91501,3
"2170",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,1,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,2.70804693959679,6.25311835284696,5.98769560438767,6.85582293579911,28.3561479943752,110.331090756154,103.022512172216,101.319167538028,"Honda","Honda","Pilot","Asian","Sport Utility","6 Cyl",33.809148,-118.361311,90505,1
"2171",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,1,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,23.4732473814234,23.8131953470813,24.4779286869258,32.265538556405,58.9604376575939,87.7561395779192,90.9883730944859,78.8465626119688,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.638597,-117.275058,92595,1
"2172",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,1,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,3.92023076239548,6.23520853350212,5.51718533069384,20.7205104407142,35.9194977330258,89.9835454134745,90.2814656311175,76.5563886063439,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.717711,-117.764111,92620,1
"2173",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,1,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,3.77425315939421,1.99213750288915,9.575381532665,15.2011975905346,37.2579942775587,88.3567992511595,88.674327038329,82.8469888653744,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.780665,-117.856442,92866,1
"2174",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,1,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,1.1062498091035,1.1321625997004,17.7005434409665,12.981710694665,40.0773173165428,76.5614373900893,83.5676240357203,82.1815713509604,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.873635,-117.598107,92882,1
"2175",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,10.8808497123263,12.6342525172868,27.4350654239071,11.9824361608514,51.5677252173774,69.0009821684738,84.4009003387602,82.5872417364806,"Bavarian Motor Works","BMW","540I","European","Sedan","8 Cyl",33.933197,-117.38694,92506,2
"2176",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,6.83050958082697,9.46851839275482,1.67460981658299,5.05467931480058,26.9791684056652,98.4899978067958,96.5216808524172,96.0417652296875,"Bavarian Motor Works","BMW","325I","European","Sedan","6 Cyl",33.864564,-118.130816,90712,3
"2177",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,11.5034413357763,5.00662517922962,5.45509526807791,27.748445385631,42.3934279283964,90.9504742078649,91.2230646115572,72.2812274054597,"Mercedes-Benz","Mercedes-Benz","C230","European","Hatchback","4 Cyl",33.661821,-117.637744,92630,3
"2178",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,3.16895132952844,2.87841575382859,10.5604705070908,16.4032937275335,36.5130462932402,88.1935674649991,88.5073139104164,81.82423498189,"General Motors","Chevrolet","Suburban C1500","Domestic","Sport Utility","8 Cyl",33.77398,-117.834273,92866,3
"2179",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,1,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,3.89011198471615,3.88350167016745,8.70073595948648,4.7594175572429,28.6247869317692,107.951311423463,106.285203203115,105.920520753705,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.945019,-118.296985,90044,3
"2180",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,0,0,1,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,2.96657269306452,4.71620887865915,20.9872794096042,10.9164679569149,43.8033742377117,73.5620517199921,84.0884276262138,82.5546149413966,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.899521,-117.529805,92879,1
"2181",9.89071497370794,9.9727666615,9.916156956,10.0929147587832,1,0,0,0,-0.3587902142794,-0.231437833951801,0.0941308389936145,-0.0302538005719196,4.98547739453255,6.79109410910805,21.0670802441454,12.7155221738278,45.9222672447736,74.1954873080902,82.0431381683217,80.4487783810581,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.878347,-117.48799,92503,1
"2192",9.92329018,9.95227771658705,9.9116276795,10.0592589411978,0,0,1,0,-0.283930593676312,0.103945471239884,0.153125239822142,0.600595126388675,23.5328833614041,37.1669890342997,37.454463298997,26.7007158701784,63.4389893480222,72.6686498363492,115.669210360078,113.588064891991,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",34.400806,-117.315053,92345,3
"2193",9.92329018,9.95227771658705,9.9116276795,10.0592589411978,0,0,1,0,-0.283930593676312,0.103945471239884,0.153125239822142,0.600595126388675,2.31133602985215,0.586028079812452,17.3993148232464,13.1187264753132,38.6862064468171,76.885286632857,84.2977829848518,82.9569287430121,"Toyota","Lexus","GS 400","Asian","Sedan","8 Cyl",33.877257,-117.624614,92882,3
"2195",9.92329018,9.95227771658705,9.9116276795,10.0592589411978,1,0,0,0,-0.283930593676312,0.103945471239884,0.153125239822142,0.600595126388675,7.01146522336628,6.93291355503851,7.01602803290615,11.905041864306,34.5414491174506,85.5994997098632,91.8996536796099,90.9644201594066,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.908717,-117.877486,92835,1
"2196",9.92329018,9.95227771658705,9.9116276795,10.0592589411978,1,0,0,0,-0.283930593676312,0.103945471239884,0.153125239822142,0.600595126388675,3.63093333398408,7.91718700693408,11.3526201486572,12.413143491436,28.6695138456256,104.078261895344,108.074391569035,107.471119685446,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",34.03084,-118.201827,90023,3
"2197",9.92329018,9.95227771658705,9.9116276795,10.0592589411978,1,0,0,0,-0.283930593676312,0.103945471239884,0.153125239822142,0.600595126388675,2.53495057718432,8.72271296245738,12.081410846965,9.59000146833069,28.9496870149214,105.980691018128,108.012834233403,107.497976131091,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",34.006422,-118.245151,90011,1
"2198",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,1,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,15.010440766899,14.1596456517281,6.16866245361689,5.81649231516839,31.5502123418242,83.6258893890129,97.5342453144792,96.3557449597125,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",34.026766,-117.805839,91765,1
"2199",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,4.41731197617262,5.29302208097348,4.73030604019811,19.212674704075,40.5363002921686,94.5146523966212,94.8159994222751,75.1683655061887,"Mercedes-Benz","Mercedes-Benz","C320","European","Sedan","6 Cyl",33.665543,-117.820036,92612,1
"2200",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,1,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,13.6089341959494,17.1813133571794,21.5781443816101,4.60780600418139,48.6483532318039,70.6038424586207,98.1363629495256,96.4185183328023,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",34.116164,-117.504901,92336,1
"2201",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,3.35124042970745,4.67512154292784,5.68320244632968,18.2482344260324,40.3151155990655,93.8875238460786,94.1917559946384,76.3167349753183,"General Motors","Chevrolet","Malibu","Domestic","Sedan","6 Cyl",33.679857,-117.831156,92614,1
"2202",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,1.69098552261874,5.22438063736883,5.55735825219285,5.9173868979317,28.238743082814,110.061234542244,102.071728435863,101.781128068085,"General Motors","Saturn","SL1","Domestic","Sedan","4 Cyl",33.823434,-118.354937,90505,1
"2203",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,1,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,13.6893707533021,5.59304669470359,6.35025697527364,30.1402917429295,44.9185719812529,93.3194630351947,93.5857443605314,72.1683578751593,"Volkswagen","Volkswagen","Passat","European","Sedan","6 Cyl",33.620492,-117.619998,92688,2
"2204",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,6.85092498874576,10.2359275185595,6.80705552260683,9.99395353851597,30.3554681488651,107.921575982366,105.03491816768,96.4684652220341,"Bavarian Motor Works","BMW","323I","European","Sedan","6 Cyl",33.741503,-118.319574,90732,3
"2205",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,4.02453798358573,5.16133507708138,4.37378189012464,20.7088258917784,37.1405378134748,91.3928102752563,91.6900679319865,75.6177532749798,"Chrysler","Dodge","Grand Caravan","Domestic","Van","6 Cyl",33.697975,-117.771872,92620,3
"2207",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,2.09392210962229,5.77561037784936,7.40804521931728,5.12960096295538,30.1898260869104,111.931108306154,103.702557655478,103.618869522328,"General Motors","Saturn","Ion 2","Domestic","Coupe","4 Cyl",33.834831,-118.389193,90277,4
"2208",9.90255844,9.78712226086754,9.92580869645,10.15585651715,1,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,6.63125392915679,5.44880105914193,6.64757705672716,4.83516049035431,29.4403622481195,114.32839921358,115.597086327961,115.199836701997,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",34.059325,-118.391674,90212,1
"2209",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,33.2598808938454,32.3205388776579,33.0715136014766,35.9297374626945,68.2847549936418,92.7295290165737,100.715375889542,88.6695113939607,"Mercedes-Benz","Mercedes-Benz","E320","European","Sedan","6 Cyl",33.555317,-117.122904,92563,4
"2224",9.908475094,9.9965224185,9.9007742705,10.1309224423814,0,0,1,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,12.7228620859115,14.3767866485675,4.50920538899535,4.71890717008912,31.9928084840904,86.1379935271548,98.0932946103695,97.0066316519465,"Toyota","Toyota","Camry","Asian","Sedan","6 Cyl",34.016949,-117.858254,91789,3
"2225",9.908475094,9.9965224185,9.9007742705,10.1309224423814,0,0,0,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,3.36277950015825,3.47555890800888,8.81025928231213,1.43497068935602,29.9070595811704,110.763159006743,107.066187796081,106.805975758602,"General Motors","Chevrolet","Impala","Domestic","Sedan","6 Cyl",33.923465,-118.354656,90250,1
"2226",9.908475094,9.9965224185,9.9007742705,10.1309224423814,1,0,0,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,3.10881692403247,6.61668455075287,3.04909405327136,7.90904126789504,27.2299284112412,106.606386312996,101.327277359751,98.0080285176188,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.794186,-118.292076,90710,1
"2227",9.908475094,9.9965224185,9.9007742705,10.1309224423814,0,0,0,0,-0.647496196214554,1.06745915301023,-0.0679657340800962,0.954130838286938,4.13059637716565,12.2119198296159,1.89893396223496,7.13963189225303,28.053505190896,95.6455513133892,95.7061098215,95.118488077971,"Chrysler","Dodge","Ram 1500","Domestic","Pickup","8 Cyl",33.880912,-118.074251,90650,3
"2265",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,0,0,0,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,8.00862098183948,6.19839048786543,14.1132699417362,15.466175044527,32.9981877066498,78.8524053547549,87.0591754212618,85.9040847248498,"Ford","Mercury","Villager","Domestic","Van","6 Cyl",33.885699,-117.732885,92887,1
"2266",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,1,0,0,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,17.2136189506183,17.1494678945851,4.67519614144451,3.74967561022588,32.3718663737436,85.2731968420101,100.905323491927,99.7026147181336,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.075447,-117.819648,91773,3
"2267",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,1,0,0,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,2.75797033961236,4.97283256443176,3.68269099316869,6.83770059671119,26.3025807342507,108.138392481897,101.055029710161,100.184627339544,"Honda","Honda","CR-V","Asian","Sport Utility","4 Cyl",33.817977,-118.319074,90501,1
"2268",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,1,0,0,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,10.4736883375113,6.63221268000123,7.57193967333022,10.1601621193917,35.5704802782782,111.328082754309,121.745840130544,121.002017135229,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",34.233232,-118.269461,91214,1
"2269",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,0,0,1,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,5.42098179267003,10.2899941739614,9.62368072673186,2.50158089279094,40.0289370287002,123.977760577788,125.932235035315,125.599878778625,"Toyota","Lexus","GS 300","Asian","Sedan","6 Cyl",34.154209,-118.549422,91356,4
"2270",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,1,0,0,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,15.8415459962634,16.3114308445124,19.2168488076424,3.8738100828222,46.3932492290463,72.6854886238409,98.5300199912804,96.8824046460258,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.113031,-117.549346,91730,3
"2271",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,0,0,0,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,22.1254387460856,13.3620774586288,14.167650650917,34.1343431393559,47.9501569970388,103.201485986102,103.453409460346,71.6392047086871,"General Motors","Chevrolet","S10","Domestic","Pickup","4 Cyl",33.465,-117.599,92673,4
"2272",9.88942594765238,10.0814936647,9.903237521,10.1445785333608,0,0,1,0,-0.366488425121335,2.11524765420416,-0.165869173980167,0.422448849121328,2.08453548520972,2.72744029481582,16.861691878629,14.1978653724842,40.9328183257134,77.5143822726377,81.9517383551311,80.5533106985352,"Toyota","Toyota","Camry Solara","Asian","Coupe","4 Cyl",33.853467,-117.581254,92882,3
"2287",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,3.94659642181153,7.70890011549298,7.69988849288136,7.61391999486611,29.7991294108024,111.884094370088,104.642310324438,101.956924926738,"General Motors","Cadillac","Catera","Domestic","Sedan","6 Cyl",33.798738,-118.391479,90274,1
"2288",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,1,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,13.5115477067112,13.1707700915495,7.01624065201362,6.94473635329967,30.6052125087851,83.4486009827728,95.9956238652019,94.8518451209948,"Toyota","Toyota","Camry","Asian","Sedan","6 Cyl",34.000366,-117.811381,91765,3
"2289",9.90255844,9.78712226086754,9.92580869645,10.15585651715,1,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,0.519734184723583,6.75753550241013,7.46282686634599,8.7292354335582,37.4720830903504,93.09043307922,93.4221241701973,85.5184492475242,"Honda","Honda","Accord","Asian","Coupe","6 Cyl",33.759298,-117.983788,92683,1
"2291",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,1,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,2.26396754789413,6.1471708623114,7.65057226787512,9.03438101101652,28.5189494600096,109.879709342008,112.57021617388,112.076718793207,"Nissan","Nissan","Frontier","Asian","Pickup","4 Cyl",34.053201,-118.307486,90006,2
"2292",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,0,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,6.67429886284822,9.73684351449645,1.53089133384643,5.69067101163419,26.7518607682237,98.1997540738898,96.785132521251,96.2828988941611,"Ford","Mercury","Cougar","Domestic","Coupe","6 Cyl",33.873078,-118.12404,90706,3
"2293",9.90255844,9.78712226086754,9.92580869645,10.15585651715,0,1,0,0,-0.387866954814639,-0.941361243681645,0.569264248535776,0.397257381808598,8.35931178224541,1.43095716509296,6.42385329649175,10.8322402779034,30.7687820461618,108.580207360762,116.68780598399,115.995750128206,"Nissan","Nissan","Murano","Asian","Sport Utility","6 Cyl",34.157584,-118.246741,91206,2
